level,unit,unitTitle,moduleId,moduleTitle,topics,id,lemma,pos,gender,plural,en,example,forms,aux,separable,reflexive,prep,case,comparative,superlative,rank,note,audio
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,kasse,Kasse,noun,die,Kassen,"checkout, till",Bitte zahlen Sie an der Kasse.,,,,,,,,,5006,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,supermarkt,Supermarkt,noun,der,Supermärkte,supermarket,Der Supermarkt schließt um 20 Uhr.,,,,,,,,,6135,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,markt,Markt,noun,der,Märkte,market,Samstags gehe ich auf den Markt.,,,,,,,,,3073,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,geschaeft,Geschäft,noun,das,Geschäfte,"shop, business",Das Geschäft ist heute geschlossen.,,,,,,,,,878,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,laden,Laden,noun,der,Läden,shop,An der Ecke gibt es einen kleinen Laden.,,,,,,,,,868,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,baeckerei,Bäckerei,noun,die,Bäckereien,bakery,Die Bäckerei öffnet um sechs Uhr.,,,,,,,,,11355,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,kunde,Kunde,noun,der,Kunden,customer,Der Kunde wartet an der Kasse.,,,,,,,,,3959,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,verkaeufer,Verkäufer,noun,der,Verkäufer,salesperson,Der Verkäufer war sehr freundlich.,,,,,,,,,7435,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,rechnung,Rechnung,noun,die,Rechnungen,"bill, invoice",Die Rechnung kommt per Post.,,,,,,,,,2275,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,quittung,Quittung,noun,die,Quittungen,receipt,Brauchen Sie eine Quittung?,,,,,,,,,8970,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,tuete,Tüte,noun,die,Tüten,bag,Möchten Sie eine Tüte?,,,,,,,,,5381,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,angebot,Angebot,noun,das,Angebote,"offer, special",Heute ist Kaffee im Angebot.,,,,,,,,,1511,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,liste,Liste,noun,die,Listen,list,Ich schreibe eine Liste für den Einkauf.,,,,,,,,,1144,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,kaufen,kaufen,verb,,,to buy,Ich kaufe ein neues Handy.,kauft|kaufte|gekauft,haben,,,,,,,754,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,bezahlen,bezahlen,verb,,,to pay,Kann ich mit Karte bezahlen?,bezahlt|bezahlte|bezahlt,haben,,,,,,,960,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,kosten,kosten,verb,,,to cost,Was kostet das?,kostet|kostete|gekostet,haben,,,,,,,1698,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,brauchen,brauchen,verb,,,to need,Wir brauchen noch Brot.,braucht|brauchte|gebraucht,haben,,,,,,,289,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,suchen,suchen,verb,,,to look for,Ich suche eine Winterjacke.,sucht|suchte|gesucht,haben,,,,,,,446,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,teuer,teuer,adj,,,expensive,Die Wohnung ist zu teuer.,,,,,,,teurer,am teuersten,2154,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,billig,billig,adj,,,cheap,Die Schuhe waren sehr billig.,,,,,,,billiger,am billigsten,4577,,
A1,a1-07,Einkaufen & Preise,a1-m3,Essen & Einkaufen,einkaufen|geld,guenstig,günstig,adj,,,reasonably priced,Hier ist das Obst günstig.,,,,,,,günstiger,am günstigsten,8908,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,kleidung,Kleidung,noun,die,,clothing,Nimm warme Kleidung mit.,,,,,,,,,2528,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,hose,Hose,noun,die,Hosen,trousers,Die Hose ist mir zu lang.,,,,,,,,,1797,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,hemd,Hemd,noun,das,Hemden,shirt,Er trägt ein weißes Hemd.,,,,,,,,,2548,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,t-shirt,T-Shirt,noun,das,T-Shirts,T-shirt,Das T-Shirt kostet zehn Euro.,,,,,,,,,5929,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,pullover,Pullover,noun,der,Pullover,sweater,"Zieh einen Pullover an, es ist kalt.",,,,,,,,,8530,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,jacke,Jacke,noun,die,Jacken,jacket,Meine Jacke hängt im Flur.,,,,,,,,,2450,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,mantel,Mantel,noun,der,Mäntel,coat,Im Winter brauche ich einen dicken Mantel.,,,,,,,,,2690,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,kleid,Kleid,noun,das,Kleider,dress,Sie trägt ein blaues Kleid.,,,,,,,,,1395,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,rock,Rock,noun,der,Röcke,skirt,Der Rock ist zu kurz.,,,,,,,,,2493,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,schuh,Schuh,noun,der,Schuhe,shoe,Die Schuhe sind neu.,,,,,,,,,4183,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,socke,Socke,noun,die,Socken,sock,Wo ist meine zweite Socke?,,,,,,,,,11111,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,muetze,Mütze,noun,die,Mützen,"cap, woolly hat",Setz die Mütze auf!,,,,,,,,,5434,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,schal,Schal,noun,der,Schals,scarf,Der Schal ist aus Wolle.,,,,,,,,,7621,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,handschuh,Handschuh,noun,der,Handschuhe,glove,Ich habe meine Handschuhe verloren.,,,,,,,,,9623,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,groesse,Größe,noun,die,Größen,size,Haben Sie das in Größe 40?,,,,,,,,,2257,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,rot,rot,adj,,,red,Die Ampel ist rot.,,,,,,,,,1930,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,blau,blau,adj,,,blue,Der Himmel ist heute blau.,,,,,,,,,2566,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,gruen,grün,adj,,,green,Im Frühling wird alles grün.,,,,,,,,,2943,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,gelb,gelb,adj,,,yellow,Die Zitrone ist gelb.,,,,,,,,,5955,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,schwarz,schwarz,adj,,,black,Ich trinke Kaffee schwarz.,,,,,,,,,1912,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,weiss,weiß,adj,,,white,Der Schnee ist weiß.,,,,,,,,,70,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,braun,braun,adj,,,brown,Sie hat braune Augen.,,,,,,,,,6208,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,grau,grau,adj,,,grey,Heute ist der Himmel grau.,,,,,,,,,7631,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,anziehen,anziehen,verb,,,to put on (clothes),Zieh bitte die Jacke an.,zieht an|zog an|angezogen,haben,true,,,,,,2381,,
A1,a1-08,Kleidung & Farben,a1-m3,Essen & Einkaufen,kleidung,tragen,tragen,verb,,,"to wear, to carry",Er trägt immer eine Brille.,trägt|trug|getragen,haben,,,,,,,823,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,koerper,Körper,noun,der,Körper,body,Sport ist gut für den Körper.,,,,,,,,,792,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,kopf,Kopf,noun,der,Köpfe,head,Mein Kopf tut weh.,,,,,,,,,375,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,haar,Haar,noun,das,Haare,hair,Sie hat lange Haare.,,,,,,,,,1702,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,auge,Auge,noun,das,Augen,eye,Das Kind hat blaue Augen.,,,,,,,,,968,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,ohr,Ohr,noun,das,Ohren,ear,Mein linkes Ohr tut weh.,,,,,,,,,2247,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,nase,Nase,noun,die,Nasen,nose,Meine Nase ist verstopft.,,,,,,,,,1226,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,mund,Mund,noun,der,Münder,mouth,Mach bitte den Mund auf.,,,,,,,,,854,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,zahn,Zahn,noun,der,Zähne,tooth,Ein Zahn tut mir seit gestern weh.,,,,,,,,,4886,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,hals,Hals,noun,der,Hälse,"neck, throat",Ich habe Halsschmerzen im Hals.,,,,,,,,,1328,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,arm,Arm,noun,der,Arme,arm,Mein rechter Arm ist gebrochen.,,,,,,,,,1034,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,hand,Hand,noun,die,Hände,hand,Wasch dir bitte die Hände.,,,,,,,,,463,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,finger,Finger,noun,der,Finger,finger,Ich habe mir den Finger geschnitten.,,,,,,,,,1022,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,bein,Bein,noun,das,Beine,leg,Nach dem Sport tun mir die Beine weh.,,,,,,,,,1627,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,fuss,Fuß,noun,der,Füße,foot,Wir gehen zu Fuß.,,,,,,,,,1239,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,ruecken,Rücken,noun,der,Rücken,back,Mein Rücken tut oft weh.,,,,,,,,,1150,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,bauch,Bauch,noun,der,Bäuche,"belly, stomach",Mir tut der Bauch weh.,,,,,,,,,2384,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,herz,Herz,noun,das,Herzen,heart,Mein Herz schlägt schnell.,,,,,,,,,595,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,gesicht,Gesicht,noun,das,Gesichter,face,Sie hat ein freundliches Gesicht.,,,,,,,,,571,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,haut,Haut,noun,die,Häute,skin,Meine Haut ist sehr trocken.,,,,,,,,,1193,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,wehtun,wehtun,verb,,,to hurt,Wo tut es weh?,tut weh|tat weh|wehgetan,haben,true,,,,,,2407,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,schlafen,schlafen,verb,,,to sleep,Ich habe schlecht geschlafen.,schläft|schlief|geschlafen,haben,,,,,,,566,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,gesund,gesund,adj,,,healthy,Obst ist gesund.,,,,,,,gesünder,am gesündesten,1453,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,krank,krank,adj,,,"ill, sick",Mein Sohn ist krank.,,,,,,,kränker,am kränksten,724,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,gross,groß,adj,,,"big, tall",Mein Bruder ist sehr groß.,,,,,,,größer,am größten,721,,
A1,a1-09,Körper & Befinden,a1-m4,Körper & Gesundheit,koerper,klein,klein,adj,,,small,Die Wohnung ist klein.,,,,,,,kleiner,am kleinsten,1017,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,arzt,Arzt,noun,der,Ärzte,doctor (male),Ich gehe morgen zum Arzt.,,,,,,,,,729,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,aerztin,Ärztin,noun,die,Ärztinnen,doctor (female),Die Ärztin hat viel Zeit für mich.,,,,,,,,,3895,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,zahnarzt,Zahnarzt,noun,der,Zahnärzte,dentist,Ich habe Angst vor dem Zahnarzt.,,,,,,,,,5780,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,praxis,Praxis,noun,die,Praxen,doctor's practice,Die Praxis ist am Mittwoch geschlossen.,,,,,,,,,4662,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,krankenhaus,Krankenhaus,noun,das,Krankenhäuser,hospital,Er liegt seit gestern im Krankenhaus.,,,,,,,,,811,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,termin,Termin,noun,der,Termine,appointment,Ich habe um zehn Uhr einen Termin.,,,,,,,,,1935,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,wartezimmer,Wartezimmer,noun,das,Wartezimmer,waiting room,Im Wartezimmer sitzen viele Leute.,,,,,,,,,17848,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,krankenkasse,Krankenkasse,noun,die,Krankenkassen,health insurance fund,Welche Krankenkasse haben Sie?,,,,,,,,,34379,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,medikament,Medikament,noun,das,Medikamente,"medicine, drug",Nehmen Sie das Medikament dreimal am Tag.,,,,,,,,,6936,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,tablette,Tablette,noun,die,Tabletten,"tablet, pill",Ich nehme eine Tablette gegen Kopfschmerzen.,,,,,,,,,14139,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,schmerz,Schmerz,noun,der,Schmerzen,pain,Ich habe Schmerzen im Rücken.,,,,,,,,,1499,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,fieber,Fieber,noun,das,,fever,Das Kind hat hohes Fieber.,,,,,,,,,3237,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,husten-noun,Husten,noun,der,,cough,Der Husten geht nicht weg.,,,,,,,,,5893,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,schnupfen,Schnupfen,noun,der,,"runny nose, cold",Ich habe Schnupfen und Husten.,,,,,,,,,16134,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,erkaeltung,Erkältung,noun,die,Erkältungen,cold (illness),Eine Erkältung dauert etwa eine Woche.,,,,,,,,,9394,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,grippe,Grippe,noun,die,Grippen,flu,Bei Grippe muss man im Bett bleiben.,,,,,,,,,7746,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,rezept,Rezept,noun,das,Rezepte,"prescription, recipe",Der Arzt schreibt mir ein Rezept.,,,,,,,,,4275,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,unfall,Unfall,noun,der,Unfälle,accident,Auf der Straße gab es einen Unfall.,,,,,,,,,1092,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,gesundheit,Gesundheit,noun,die,,health,Gesundheit ist das Wichtigste.,,,,,,,,,2967,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,untersuchen,untersuchen,verb,,,to examine,Der Arzt untersucht mein Knie.,untersucht|untersuchte|untersucht,haben,,,,,,,2215,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,helfen,helfen,verb,,,to help,Können Sie mir bitte helfen?,hilft|half|geholfen,haben,,,,dat,,,218,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,warten,warten,verb,,,to wait,Ich warte auf den Arzt.,wartet|wartete|gewartet,haben,,,auf,akk,,,304,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,anrufen,anrufen,verb,,,"to call, to phone",Ich rufe die Praxis an.,ruft an|rief an|angerufen,haben,true,,,,,,841,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,schlimm,schlimm,adj,,,"bad, serious",So schlimm ist es nicht.,,,,,,,schlimmer,am schlimmsten,864,,
A1,a1-10,Beim Arzt,a1-m4,Körper & Gesundheit,gesundheit,verletzt,verletzt,adj,,,injured,Zum Glück ist niemand verletzt.,,,,,,,,,820,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,tag,Tag,noun,der,Tage,day,Der Tag war sehr lang.,,,,,,,,,184,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,morgen,Morgen,noun,der,Morgen,morning,Am Morgen trinke ich Kaffee.,,,,,,,,,176,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,vormittag,Vormittag,noun,der,Vormittage,late morning,Am Vormittag habe ich Unterricht.,,,,,,,,,10823,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,mittag,Mittag,noun,der,Mittage,midday,Um Mittag mache ich eine Pause.,,,,,,,,,2697,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,nachmittag,Nachmittag,noun,der,Nachmittage,afternoon,Am Nachmittag gehe ich einkaufen.,,,,,,,,,1749,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,abend,Abend,noun,der,Abende,evening,Guten Abend!,,,,,,,,,254,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,nacht,Nacht,noun,die,Nächte,night,Gute Nacht!,,,,,,,,,219,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,woche,Woche,noun,die,Wochen,week,Nächste Woche habe ich frei.,,,,,,,,,502,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,wochenende,Wochenende,noun,das,Wochenenden,weekend,Schönes Wochenende!,,,,,,,,,1486,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,fruehstueck,Frühstück,noun,das,Frühstücke,breakfast,Das Frühstück gibt es ab sieben Uhr.,,,,,,,,,1633,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,mittagessen,Mittagessen,noun,das,Mittagessen,lunch,Was gibt es zum Mittagessen?,,,,,,,,,2490,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,abendessen,Abendessen,noun,das,Abendessen,dinner,Wir essen um acht Uhr Abendessen.,,,,,,,,,1400,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,pause,Pause,noun,die,Pausen,break,Wir machen jetzt eine kurze Pause.,,,,,,,,,1670,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,aufstehen,aufstehen,verb,,,to get up,Ich stehe um sechs Uhr auf.,steht auf|stand auf|aufgestanden,sein,true,,,,,,2023,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,aufwachen,aufwachen,verb,,,to wake up,Heute bin ich sehr früh aufgewacht.,wacht auf|wachte auf|aufgewacht,sein,true,,,,,,2962,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,duschen,duschen,verb,,,to shower,Ich dusche jeden Morgen.,duscht|duschte|geduscht,haben,,,,,,,3902,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,fruehstuecken,frühstücken,verb,,,to have breakfast,Wir frühstücken zusammen.,frühstückt|frühstückte|gefrühstückt,haben,,,,,,,6411,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,anfangen,anfangen,verb,,,to begin,Der Kurs fängt um neun Uhr an.,fängt an|fing an|angefangen,haben,true,,,,,,933,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,aufhoeren,aufhören,verb,,,to stop,Der Regen hört nicht auf.,hört auf|hörte auf|aufgehört,haben,true,,,,,,715,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,gehen,gehen,verb,,,"to go, to walk",Ich gehe jetzt nach Hause.,geht|ging|gegangen,sein,,,,,,,106,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,fahren,fahren,verb,,,"to drive, to travel",Ich fahre mit dem Bus zur Arbeit.,fährt|fuhr|gefahren,sein,,,,,,,372,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,arbeiten,arbeiten,verb,,,to work,Sie arbeitet acht Stunden am Tag.,arbeitet|arbeitete|gearbeitet,haben,,,,,,,419,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,einkaufen,einkaufen,verb,,,to shop,Am Samstag kaufe ich ein.,kauft ein|kaufte ein|eingekauft,haben,true,,,,,,3282,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,fernsehen,fernsehen,verb,,,to watch TV,Abends sehe ich eine Stunde fern.,sieht fern|sah fern|ferngesehen,haben,true,,,,,,1504,,
A1,a1-11,Tagesablauf,a1-m5,Alltag & Arbeit,zeit,frueh,früh,adj,,,early,Morgen muss ich früh aufstehen.,,,,,,,früher,am frühesten,626,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,arbeit,Arbeit,noun,die,Arbeiten,work,Die Arbeit macht mir Spaß.,,,,,,,,,296,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,job,Job,noun,der,Jobs,job,Ich suche einen neuen Job.,,,,,,,,,451,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,firma,Firma,noun,die,Firmen,company,Die Firma hat 200 Mitarbeiter.,,,,,,,,,1148,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,buero,Büro,noun,das,Büros,office,Mein Büro ist im dritten Stock.,,,,,,,,,660,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,chef,Chef,noun,der,Chefs,boss (male),Mein Chef ist heute nicht da.,,,,,,,,,1036,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,chefin,Chefin,noun,die,Chefinnen,boss (female),Die Chefin kommt um neun.,,,,,,,,,6221,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,kollege,Kollege,noun,der,Kollegen,colleague (male),Mein Kollege hilft mir oft.,,,,,,,,,3654,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,kollegin,Kollegin,noun,die,Kolleginnen,colleague (female),Meine Kollegin ist im Urlaub.,,,,,,,,,6519,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,lehrer,Lehrer,noun,der,Lehrer,teacher (male),Der Lehrer erklärt die Grammatik.,,,,,,,,,1745,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,lehrerin,Lehrerin,noun,die,Lehrerinnen,teacher (female),Unsere Lehrerin kommt aus Wien.,,,,,,,,,3322,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,koch,Koch,noun,der,Köche,"cook, chef",Mein Vater ist Koch.,,,,,,,,,3701,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,kellner,Kellner,noun,der,Kellner,waiter,Der Kellner bringt die Karte.,,,,,,,,,5360,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,fahrer,Fahrer,noun,der,Fahrer,driver,Der Fahrer wartet vor der Tür.,,,,,,,,,2183,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,ingenieur,Ingenieur,noun,der,Ingenieure,engineer,Er arbeitet als Ingenieur.,,,,,,,,,6770,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,polizist,Polizist,noun,der,Polizisten,police officer,Der Polizist kontrolliert die Papiere.,,,,,,,,,1614,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,student,Student,noun,der,Studenten,student,Mein Bruder ist Student.,,,,,,,,,7517,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,praktikum,Praktikum,noun,das,Praktika,internship,Ich mache ein Praktikum bei einer Firma.,,,,,,,,,11296,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,gehalt,Gehalt,noun,das,Gehälter,salary,Das Gehalt kommt am Ende des Monats.,,,,,,,,,4997,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,stelle,Stelle,noun,die,Stellen,"position, job",Die Stelle ist leider schon weg.,,,,,,,,,701,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,feierabend,Feierabend,noun,der,Feierabende,end of the working day,Ich habe um fünf Uhr Feierabend.,,,,,,,,,5862,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,urlaub,Urlaub,noun,der,Urlaube,"holiday, vacation",Im August habe ich Urlaub.,,,,,,,,,1735,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,verdienen,verdienen,verb,,,to earn,Sie verdient gut.,verdient|verdiente|verdient,haben,,,,,,,1562,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,machen,machen,verb,,,"to do, to make",Was machst du gerade?,macht|machte|gemacht,haben,,,,,,,97,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,fleissig,fleißig,adj,,,hard-working,Er ist ein fleißiger Schüler.,,,,,,,fleißiger,am fleißigsten,7184,,
A1,a1-12,Arbeit & Berufe,a1-m5,Alltag & Arbeit,arbeit,nett,nett,adj,,,"nice, kind",Die Kollegen sind sehr nett.,,,,,,,netter,am nettesten,500,,
